================== Backpack PROBLEM - INPUT ====================
Number of objects=200
        [id=1, value=835, weight=735]
        [id=155, value=220, weight=120]
        [id=63, value=711, weight=611]
        [id=186, value=1044, weight=844]
        [id=12, value=1260, weight=1060]
        [id=74, value=139, weight=39]
        [id=123, value=1468, weight=1268]
        [id=197, value=3012, weight=2612]
        [id=176, value=303, weight=203]
        [id=154, value=1958, weight=1758]
        [id=62, value=1953, weight=1653]
        [id=101, value=3648, weight=3248]
        [id=109, value=770, weight=670]
        [id=107, value=2084, weight=1884]
        [id=142, value=2721, weight=2421]
        [id=66, value=232, weight=132]
        [id=168, value=982, weight=882]
        [id=70, value=1099, weight=999]
        [id=143, value=304, weight=204]
        [id=161, value=303, weight=203]
        [id=34, value=1278, weight=1078]
        [id=5, value=1087, weight=987]
        [id=94, value=1048, weight=848]
        [id=116, value=1394, weight=1194]
        [id=151, value=300, weight=200]
        [id=106, value=1042, weight=942]
        [id=113, value=1946, weight=1746]
        [id=147, value=575, weight=475]
        [id=44, value=232, weight=132]
        [id=144, value=608, weight=408]
        [id=79, value=922, weight=722]
        [id=117, value=2788, weight=2388]
        [id=93, value=524, weight=424]
        [id=148, value=1150, weight=950]
        [id=86, value=1790, weight=1590]
        [id=159, value=1916, weight=1716]
        [id=29, value=1326, weight=1126]
        [id=187, value=703, weight=603]
        [id=60, value=651, weight=551]
        [id=48, value=472, weight=372]
        [id=38, value=1790, weight=1590]
        [id=67, value=464, weight=264]
        [id=25, value=1658, weight=1458]
        [id=100, value=1824, weight=1624]
        [id=31, value=1086, weight=986]
        [id=141, value=3628, weight=3228]
        [id=131, value=794, weight=694]
        [id=112, value=973, weight=873]
        [id=158, value=958, weight=858]
        [id=92, value=2300, weight=1900]
        [id=162, value=606, weight=406]
        [id=189, value=2812, weight=2412]
        [id=6, value=517, weight=417]
        [id=199, value=801, weight=701]
        [id=95, value=1572, weight=1272]
        [id=129, value=365, weight=265]
        [id=118, value=697, weight=597]
        [id=40, value=888, weight=788]
        [id=59, value=912, weight=712]
        [id=52, value=2764, weight=2364]
        [id=39, value=3580, weight=3180]
        [id=81, value=231, weight=131]
        [id=184, value=1044, weight=844]
        [id=200, value=1602, weight=1402]
        [id=78, value=461, weight=361]
        [id=23, value=2952, weight=2652]
        [id=115, value=697, weight=597]
        [id=35, value=2556, weight=2156]
        [id=57, value=2114, weight=1914]
        [id=20, value=1326, weight=1126]
        [id=192, value=2042, weight=1842]
        [id=110, value=1540, weight=1340]
        [id=45, value=464, weight=264]
        [id=17, value=176, weight=76]
Value=131242
Weight=112642
Execution Time:873695 ns
=================== Backpack SOLUTION 57=============================
Number of objects=104
        [id=80, value=461, weight=361]
        [id=107, value=2084, weight=1884]
        [id=153, value=979, weight=879]
        [id=158, value=958, weight=858]
        [id=70, value=1099, weight=999]
        [id=106, value=1042, weight=942]
        [id=148, value=1150, weight=950]
        [id=105, value=3285, weight=2985]
        [id=101, value=3648, weight=3248]
        [id=135, value=1974, weight=1774]
        [id=94, value=1048, weight=848]
        [id=172, value=686, weight=586]
        [id=17, value=176, weight=76]
        [id=79, value=922, weight=722]
        [id=126, value=437, weight=337]
        [id=21, value=984, weight=884]
        [id=120, value=1172, weight=972]
        [id=156, value=440, weight=240]
        [id=136, value=1974, weight=1774]
        [id=53, value=1052, weight=952]
        [id=114, value=1017, weight=917]
        [id=4, value=1087, weight=987]
        [id=46, value=928, weight=528]
        [id=28, value=663, weight=563]
        [id=143, value=304, weight=204]
        [id=200, value=1602, weight=1402]
        [id=76, value=602, weight=502]
        [id=110, value=1540, weight=1340]
        [id=26, value=3316, weight=2916]
        [id=199, value=801, weight=701]
        [id=198, value=2259, weight=1959]
        [id=133, value=2382, weight=2082]
        [id=85, value=1790, weight=1590]
        [id=31, value=1086, weight=986]
        [id=113, value=1946, weight=1746]
        [id=63, value=711, weight=611]
        [id=169, value=851, weight=751]
        [id=98, value=1063, weight=963]
        [id=138, value=258, weight=158]
        [id=51, value=1382, weight=1182]
        [id=144, value=608, weight=408]
        [id=58, value=456, weight=356]
        [id=84, value=895, weight=795]
        [id=116, value=1394, weight=1194]
        [id=163, value=606, weight=406]
        [id=191, value=1021, weight=921]
        [id=34, value=1278, weight=1078]
        [id=103, value=1095, weight=995]
        [id=102, value=2736, weight=2436]
        [id=50, value=691, weight=591]
        [id=64, value=1422, weight=1222]
        [id=109, value=770, weight=670]
        [id=59, value=912, weight=712]
        [id=23, value=2952, weight=2652]
        [id=49, value=944, weight=744]
        [id=86, value=1790, weight=1590]
        [id=186, value=1044, weight=844]
        [id=41, value=1776, weight=1576]
        [id=43, value=2664, weight=2364]
        [id=77, value=602, weight=502]
        [id=190, value=2109, weight=1809]
        [id=13, value=1071, weight=971]
        [id=57, value=2114, weight=1914]
        [id=36, value=1917, weight=1617]
        [id=152, value=600, weight=400]
        [id=88, value=1776, weight=1576]
        [id=82, value=462, weight=262]
        [id=9, value=1034, weight=834]
        [id=162, value=606, weight=406]
        [id=66, value=232, weight=132]
        [id=45, value=464, weight=264]
        [id=5, value=1087, weight=987]
        [id=65, value=1042, weight=942]
        [id=131, value=794, weight=694]
        [id=69, value=1099, weight=999]
        [id=165, value=789, weight=689]
        [id=185, value=2088, weight=1688]
        [id=176, value=303, weight=203]
        [id=183, value=522, weight=422]
        [id=44, value=232, weight=132]
        [id=67, value=464, weight=264]
        [id=117, value=2788, weight=2388]
        [id=40, value=888, weight=788]
        [id=166, value=832, weight=732]
        [id=129, value=365, weight=265]
        [id=32, value=1086, weight=986]
        [id=16, value=495, weight=195]
        [id=100, value=1824, weight=1624]
        [id=10, value=630, weight=530]
        [id=146, value=912, weight=612]
        [id=167, value=1664, weight=1464]
        [id=154, value=1958, weight=1758]
        [id=29, value=1326, weight=1126]
        [id=139, value=907, weight=807]
        [id=124, value=2936, weight=2536]
        [id=39, value=3580, weight=3180]
        [id=97, value=2126, weight=1926]
        [id=35, value=2556, weight=2156]
        [id=160, value=3832, weight=3432]
        [id=112, value=973, weight=873]
        [id=33, value=639, weight=539]
        [id=54, value=1052, weight=952]
        [id=155, value=220, weight=120]
        [id=74, value=139, weight=39]
Value=131348
Weight=112648
Execution Time:888663 ns
=================== Backpack SOLUTION 58=============================
Number of objects=107
        [id=62, value=1953, weight=1653]
        [id=161, value=303, weight=203]
        [id=132, value=1588, weight=1388]
        [id=68, value=696, weight=396]
        [id=10, value=630, weight=530]
        [id=91, value=1150, weight=950]
        [id=182, value=864, weight=764]
        [id=94, value=1048, weight=848]
        [id=37, value=895, weight=795]
        [id=139, value=907, weight=807]
        [id=185, value=2088, weight=1688]
        [id=99, value=912, weight=812]
        [id=12, value=1260, weight=1060]
        [id=90, value=575, weight=475]
        [id=108, value=2084, weight=1884]
        [id=199, value=801, weight=701]
        [id=100, value=1824, weight=1624]
        [id=140, value=1814, weight=1614]
        [id=121, value=1758, weight=1458]
        [id=16, value=495, weight=195]
        [id=57, value=2114, weight=1914]
        [id=18, value=663, weight=563]
        [id=114, value=1017, weight=917]
        [id=80, value=461, weight=361]
        [id=7, value=1034, weight=834]
        [id=52, value=2764, weight=2364]
        [id=58, value=456, weight=356]
        [id=50, value=691, weight=591]
        [id=55, value=1057, weight=957]
        [id=15, value=330, weight=130]
        [id=170, value=1702, weight=1502]
        [id=141, value=3628, weight=3228]
        [id=69, value=1099, weight=999]
        [id=43, value=2664, weight=2364]
        [id=186, value=1044, weight=844]
        [id=103, value=1095, weight=995]
        [id=123, value=1468, weight=1268]
        [id=180, value=1728, weight=1528]
        [id=46, value=928, weight=528]
        [id=86, value=1790, weight=1590]
        [id=88, value=1776, weight=1576]
        [id=192, value=2042, weight=1842]
        [id=126, value=437, weight=337]
        [id=133, value=2382, weight=2082]
        [id=63, value=711, weight=611]
        [id=130, value=365, weight=265]
        [id=109, value=770, weight=670]
        [id=159, value=1916, weight=1716]
        [id=172, value=686, weight=586]
        [id=154, value=1958, weight=1758]
        [id=75, value=297, weight=197]
        [id=137, value=258, weight=158]
        [id=142, value=2721, weight=2421]
        [id=20, value=1326, weight=1126]
        [id=47, value=464, weight=264]
        [id=111, value=3080, weight=2680]
        [id=19, value=1326, weight=1126]
        [id=11, value=1260, weight=1060]
        [id=175, value=543, weight=443]
        [id=169, value=851, weight=751]
        [id=190, value=2109, weight=1809]
        [id=2, value=1670, weight=1470]
        [id=157, value=660, weight=360]
        [id=14, value=165, weight=65]
        [id=51, value=1382, weight=1182]
        [id=81, value=231, weight=131]
        [id=56, value=2114, weight=1914]
        [id=31, value=1086, weight=986]
        [id=25, value=1658, weight=1458]
        [id=71, value=1029, weight=929]
        [id=42, value=3552, weight=3152]
        [id=178, value=909, weight=609]
        [id=163, value=606, weight=406]
        [id=148, value=1150, weight=950]
        [id=97, value=2126, weight=1926]
        [id=65, value=1042, weight=942]
        [id=164, value=789, weight=689]
        [id=184, value=1044, weight=844]
        [id=189, value=2812, weight=2412]
        [id=165, value=789, weight=689]
        [id=155, value=220, weight=120]
        [id=4, value=1087, weight=987]
        [id=36, value=1917, weight=1617]
        [id=160, value=3832, weight=3432]
        [id=54, value=1052, weight=952]
        [id=60, value=651, weight=551]
        [id=129, value=365, weight=265]
        [id=32, value=1086, weight=986]
        [id=6, value=517, weight=417]
        [id=145, value=1216, weight=816]
        [id=84, value=895, weight=795]
        [id=120, value=1172, weight=972]
        [id=8, value=2068, weight=1668]
        [id=112, value=973, weight=873]
        [id=66, value=232, weight=132]
        [id=83, value=924, weight=524]
        [id=167, value=1664, weight=1464]
        [id=22, value=1968, weight=1768]
        [id=26, value=3316, weight=2916]
        [id=48, value=472, weight=372]
        [id=151, value=300, weight=200]
        [id=143, value=304, weight=204]
        [id=138, value=258, weight=158]
